"Date","Council","Wellbeing support","Care and support","Setting","Staffing","Leadership"
"Feb 2023","West Lothian","4.290323","4.200000","4.333333","4.466667","4.096774"
"Mar 2023","Aberdeen City","3.830189","4.037736","4.037736","4.113208","3.792453"
"Mar 2023","Aberdeenshire","3.968254","4.126984","4.142857","4.190476","4.031746"
"Mar 2023","Angus","3.655172","3.896552","3.785714","3.964286","3.571429"
"Mar 2023","Argyll & Bute","3.705882","3.882353","4.000000","3.882353","3.764706"
"Mar 2023","City of Edinburgh","4.181818","4.168831","4.285714","4.155844","4.259740"
"Mar 2023","Clackmannanshire","4.300000","4.300000","4.500000","4.800000","4.400000"
"Mar 2023","Dumfries & Galloway","3.821429","3.821429","3.857143","3.928571","3.750000"
"Mar 2023","Dundee City","3.714286","3.964286","4.214286","4.214286","3.892857"
"Mar 2023","East Ayrshire","4.086957","3.913043","3.913043","4.086957","4.000000"
"Mar 2023","East Dunbartonshire","4.117647","4.294118","4.312500","4.235294","4.058824"
"Mar 2023","East Lothian","3.789474","3.894737","3.947368","3.842105","3.894737"
"Mar 2023","East Renfrewshire","4.000000","3.833333","4.083333","3.833333","3.833333"
"Mar 2023","Falkirk","4.133333","4.344828","4.172414","4.241379","4.066667"
"Mar 2023","Fife","3.780822","3.890411","4.000000","3.931507","3.794521"
"Mar 2023","Glasgow City","3.966292","3.988764","4.089888","4.112360","3.876404"
"Mar 2023","Highland","4.138462","4.126984","4.190476","4.142857","4.000000"
"Mar 2023","Inverclyde","3.857143","4.333333","4.285714","4.523810","3.904762"
"Mar 2023","Midlothian","3.583333","3.666667","3.666667","3.666667","3.500000"
"Mar 2023","Moray","4.000000","3.937500","3.750000","3.937500","3.937500"
"Mar 2023","Na h-Eileanan Siar","3.900000","4.000000","4.300000","4.200000","3.900000"
"Mar 2023","North Ayrshire","3.782609","3.869565","4.043478","3.913043","3.826087"
"Mar 2023","North Lanarkshire","3.580645","3.709677","3.933333","3.806452","3.709677"
"Mar 2023","Orkney Islands","4.000000","4.400000","4.000000","4.000000","3.800000"
"Mar 2023","Perth & Kinross","3.904762","3.853659","3.926829","3.928571","3.785714"
"Mar 2023","Renfrewshire","3.925926","4.111111","4.037037","4.111111","3.962963"
"Mar 2023","Scottish Borders","3.640000","3.880000","3.600000","3.640000","3.680000"
"Mar 2023","Shetland Islands","3.700000","4.800000","4.300000","4.200000","3.800000"
"Mar 2023","South Ayrshire","3.866667","3.866667","3.800000","3.933333","3.833333"
"Mar 2023","South Lanarkshire","3.929825","3.964912","4.122807","4.052632","4.000000"
"Mar 2023","Stirling","4.400000","4.210526","4.611111","4.444444","4.150000"
"Mar 2023","West Dunbartonshire","3.900000","4.200000","4.300000","4.100000","3.900000"
"Mar 2023","West Lothian","4.322581","4.200000","4.300000","4.433333","4.193548"
"Apr 2023","Aberdeen City","3.788462","4.000000","3.980769","4.096154","3.788462"
"Apr 2023","Aberdeenshire","3.983871","4.145161","4.145161","4.209677","4.048387"
"Apr 2023","Angus","3.482759","3.896552","3.785714","3.964286","3.551724"
"Apr 2023","Argyll & Bute","3.705882","3.882353","4.000000","3.882353","3.764706"
"Apr 2023","City of Edinburgh","4.220779","4.168831","4.298701","4.181818","4.272727"
"Apr 2023","Clackmannanshire","4.300000","4.400000","4.600000","4.900000","4.500000"
"Apr 2023","Dumfries & Galloway","3.689655","3.724138","3.758621","3.896552","3.689655"
"Apr 2023","Dundee City","3.714286","3.964286","4.214286","4.214286","3.892857"
"Apr 2023","East Ayrshire","4.130435","3.913043","3.913043","4.086957","4.043478"
"Apr 2023","East Dunbartonshire","4.117647","4.294118","4.312500","4.235294","4.058824"
"Apr 2023","East Lothian","3.842105","3.894737","3.947368","3.842105","3.947368"
"Apr 2023","East Renfrewshire","4.000000","3.916667","4.166667","3.916667","3.833333"
"Apr 2023","Falkirk","4.200000","4.413793","4.206897","4.310345","4.166667"
"Apr 2023","Fife","3.782609","3.898551","4.014493","3.956522","3.782609"
"Apr 2023","Glasgow City","4.000000","4.011236","4.112360","4.146067","3.910112"
"Apr 2023","Highland","4.140625","4.161290","4.193548","4.145161","4.015625"
"Apr 2023","Inverclyde","3.857143","4.333333","4.285714","4.523810","3.904762"
"Apr 2023","Midlothian","3.583333","3.666667","3.666667","3.666667","3.500000"
"Apr 2023","Moray","3.812500","3.875000","3.687500","3.875000","3.750000"
"Apr 2023","Na h-Eileanan Siar","4.100000","4.000000","4.200000","4.200000","3.900000"
"Apr 2023","North Ayrshire","3.782609","3.869565","4.043478","3.913043","3.826087"
"Apr 2023","North Lanarkshire","3.700000","3.800000","4.068966","3.933333","3.800000"
"Apr 2023","Orkney Islands","4.000000","4.400000","4.000000","4.000000","3.800000"
"Apr 2023","Perth & Kinross","3.976190","3.853659","3.926829","3.928571","3.857143"
"Apr 2023","Renfrewshire","3.888889","4.037037","4.037037","4.037037","3.925926"
"Apr 2023","Scottish Borders","3.680000","3.880000","3.600000","3.640000","3.680000"
"Apr 2023","Shetland Islands","3.700000","4.800000","4.300000","4.200000","3.800000"
"Apr 2023","South Ayrshire","3.933333","3.933333","3.833333","3.966667","3.900000"
"Apr 2023","South Lanarkshire","3.929825","3.947368","4.105263","4.017544","3.982456"
"Apr 2023","Stirling","4.400000","4.210526","4.611111","4.444444","4.150000"
"Apr 2023","West Dunbartonshire","3.900000","4.200000","4.400000","4.200000","4.000000"
"Apr 2023","West Lothian","4.322581","4.200000","4.300000","4.433333","4.225806"
"May 2023","Aberdeen City","3.769231","4.038462","4.019231","4.096154","3.807692"
"May 2023","Aberdeenshire","4.016129","4.161290","4.145161","4.241935","4.112903"
"May 2023","Angus","3.517241","4.000000","3.821429","4.035714","3.620690"
"May 2023","Argyll & Bute","3.705882","3.882353","4.000000","3.882353","3.764706"
"May 2023","City of Edinburgh","4.226667","4.173333","4.320000","4.200000","4.266667"
"May 2023","Clackmannanshire","4.300000","4.400000","4.600000","4.800000","4.400000"
"May 2023","Dumfries & Galloway","3.689655","3.724138","3.793103","3.862069","3.758621"
"May 2023","Dundee City","3.750000","3.964286","4.214286","4.214286","3.892857"
"May 2023","East Ayrshire","4.086957","3.869565","3.869565","4.043478","3.956522"
"May 2023","East Dunbartonshire","4.058824","4.235294","4.312500","4.176471","4.000000"
"May 2023","East Lothian","3.833333","3.944444","4.055556","3.888889","4.000000"
"May 2023","East Renfrewshire","4.000000","3.916667","4.166667","3.916667","3.833333"
"May 2023","Falkirk","4.266667","4.344828","4.172414","4.344828","4.233333"
"May 2023","Fife","3.878788","3.893939","4.060606","3.984848","3.863636"
"May 2023","Glasgow City","4.044444","4.022222","4.144444","4.166667","3.955556"
"May 2023","Highland","4.171875","4.161290","4.225806","4.177419","4.015625"
"May 2023","Inverclyde","3.857143","4.333333","4.285714","4.523810","3.904762"
"May 2023","Midlothian","3.666667","3.666667","3.750000","3.750000","3.500000"
"May 2023","Moray","3.875000","3.937500","3.750000","3.937500","3.812500"
"May 2023","Na h-Eileanan Siar","4.100000","4.000000","4.200000","4.200000","3.900000"
"May 2023","North Ayrshire","3.782609","3.869565","4.043478","3.869565","3.869565"
"May 2023","North Lanarkshire","3.700000","3.800000","4.068966","3.933333","3.800000"
"May 2023","Orkney Islands","4.000000","4.400000","4.000000","4.000000","3.800000"
"May 2023","Perth & Kinross","3.952381","3.785714","3.904762","3.904762","3.809524"
"May 2023","Renfrewshire","3.821429","4.000000","4.107143","4.035714","3.928571"
"May 2023","Scottish Borders","3.640000","3.880000","3.600000","3.640000","3.680000"
"May 2023","Shetland Islands","3.700000","4.800000","4.300000","4.200000","3.800000"
"May 2023","South Ayrshire","3.967742","4.000000","3.903226","4.000000","3.967742"
"May 2023","South Lanarkshire","3.910714","3.928571","4.071429","4.000000","3.964286"
"May 2023","Stirling","4.450000","4.210526","4.631579","4.421053","4.200000"
"May 2023","West Dunbartonshire","3.900000","4.200000","4.400000","4.200000","4.000000"
"May 2023","West Lothian","4.343750","4.166667","4.233333","4.366667","4.218750"
"Jun 2023","Aberdeen City","3.764706","3.960784","3.941176","4.058824","3.764706"
"Jun 2023","Aberdeenshire","4.032258","4.209677","4.177419","4.274194","4.145161"
"Jun 2023","Angus","3.586207","4.068966","3.928571","4.107143","3.724138"
"Jun 2023","Argyll & Bute","3.647059","3.823529","3.941176","3.882353","3.764706"
"Jun 2023","City of Edinburgh","4.186667","4.146667","4.320000","4.200000","4.253333"
"Jun 2023","Clackmannanshire","4.500000","4.500000","4.500000","4.900000","4.700000"
"Jun 2023","Dumfries & Galloway","3.733333","3.733333","3.766667","3.866667","3.766667"
"Jun 2023","Dundee City","3.750000","3.892857","4.214286","4.142857","3.928571"
"Jun 2023","East Ayrshire","4.130435","3.913043","3.869565","4.086957","4.000000"
"Jun 2023","East Dunbartonshire","4.058824","4.235294","4.312500","4.176471","4.000000"
"Jun 2023","East Lothian","3.894737","3.947368","4.000000","3.894737","3.947368"
"Jun 2023","East Renfrewshire","3.833333","4.083333","4.333333","4.000000","3.666667"
"Jun 2023","Falkirk","4.333333","4.413793","4.206897","4.379310","4.300000"
"Jun 2023","Fife","3.923077","3.892308","4.030769","3.984615","3.953846"
"Jun 2023","Glasgow City","4.067416","4.033708","4.168539","4.179775","3.966292"
"Jun 2023","Highland","4.193548","4.200000","4.233333","4.166667","4.048387"
"Jun 2023","Inverclyde","3.857143","4.285714","4.285714","4.523810","3.857143"
"Jun 2023","Midlothian","3.750000","3.583333","3.750000","3.750000","3.583333"
"Jun 2023","Moray","3.875000","3.937500","3.750000","3.937500","3.812500"
"Jun 2023","Na h-Eileanan Siar","4.125000","4.125000","4.375000","4.250000","3.875000"
"Jun 2023","North Ayrshire","3.826087","3.869565","4.043478","3.869565","3.869565"
"Jun 2023","North Lanarkshire","3.633333","3.800000","3.931034","3.866667","3.733333"
"Jun 2023","Orkney Islands","4.000000","4.400000","4.000000","4.000000","3.800000"
"Jun 2023","Perth & Kinross","4.023810","3.833333","3.952381","3.952381","3.880952"
"Jun 2023","Renfrewshire","3.821429","4.000000","4.107143","4.035714","3.928571"
"Jun 2023","Scottish Borders","3.680000","3.880000","3.680000","3.720000","3.680000"
"Jun 2023","Shetland Islands","3.700000","4.800000","4.300000","4.200000","3.800000"
"Jun 2023","South Ayrshire","4.032258","4.000000","3.935484","4.032258","4.000000"
"Jun 2023","South Lanarkshire","3.875000","3.928571","4.053571","3.964286","3.910714"
"Jun 2023","Stirling","4.450000","4.210526","4.631579","4.421053","4.200000"
"Jun 2023","West Dunbartonshire","3.900000","4.100000","4.500000","4.200000","4.000000"
"Jun 2023","West Lothian","4.437500","4.233333","4.333333","4.466667","4.312500"
"Jul 2023","Aberdeen City","3.784314","4.000000","3.960784","4.098039","3.784314"
"Jul 2023","Aberdeenshire","4.111111","4.190476","4.142857","4.238095","4.174603"
"Jul 2023","Angus","3.689655","4.103448","3.892857","4.107143","3.862069"
"Jul 2023","Argyll & Bute","3.647059","3.823529","3.941176","3.882353","3.764706"
"Jul 2023","City of Edinburgh","4.236842","4.144737","4.342105","4.236842","4.302632"
"Jul 2023","Clackmannanshire","4.400000","4.500000","4.500000","4.800000","4.600000"
"Jul 2023","Dumfries & Galloway","3.666667","3.700000","3.766667","3.833333","3.733333"
"Jul 2023","Dundee City","3.750000","3.892857","4.142857","4.178571","3.857143"
"Jul 2023","East Ayrshire","4.217391","4.086957","4.043478","4.260870","4.130435"
"Jul 2023","East Dunbartonshire","4.117647","4.235294","4.312500","4.176471","4.058824"
"Jul 2023","East Lothian","3.894737","3.947368","4.000000","3.894737","3.947368"
"Jul 2023","East Renfrewshire","3.916667","4.083333","4.333333","4.000000","3.750000"
"Jul 2023","Falkirk","4.400000","4.379310","4.206897","4.448276","4.333333"
"Jul 2023","Fife","3.869565","3.884058","4.028986","3.913043","3.956522"
"Jul 2023","Glasgow City","4.078652","4.067416","4.191011","4.202247","3.988764"
"Jul 2023","Highland","4.209677","4.250000","4.250000","4.216667","4.064516"
"Jul 2023","Inverclyde","3.904762","4.333333","4.238095","4.523810","3.904762"
"Jul 2023","Midlothian","3.666667","3.500000","3.750000","3.666667","3.500000"
"Jul 2023","Moray","3.875000","3.937500","3.812500","3.937500","3.812500"
"Jul 2023","Na h-Eileanan Siar","4.125000","4.125000","4.375000","4.250000","3.875000"
"Jul 2023","North Ayrshire","3.869565","4.043478","4.086957","3.956522","3.956522"
"Jul 2023","North Lanarkshire","3.666667","3.766667","3.896552","3.900000","3.733333"
"Jul 2023","Orkney Islands","4.000000","4.400000","4.000000","4.000000","3.800000"
"Jul 2023","Perth & Kinross","3.952381","3.904762","3.904762","3.976190","3.833333"
"Jul 2023","Renfrewshire","3.821429","4.107143","4.178571","4.142857","4.035714"
"Jul 2023","Scottish Borders","3.680000","3.880000","3.680000","3.720000","3.680000"
"Jul 2023","Shetland Islands","3.700000","4.800000","4.300000","4.200000","3.800000"
"Jul 2023","South Ayrshire","4.064516","4.032258","4.000000","4.064516","4.032258"
"Jul 2023","South Lanarkshire","3.892857","3.964286","4.089286","3.982143","3.928571"
"Jul 2023","Stirling","4.500000","4.210526","4.631579","4.421053","4.200000"
"Jul 2023","West Dunbartonshire","3.727273","4.000000","4.181818","4.090909","3.727273"
"Jul 2023","West Lothian","4.437500","4.200000","4.333333","4.433333","4.312500"
"Aug 2023","Aberdeen City","3.803922","4.019608","3.980392","4.117647","3.803922"
"Aug 2023","Aberdeenshire","4.063492","4.142857","4.142857","4.222222","4.111111"
"Aug 2023","Angus","3.689655","4.034483","3.931034","4.137931","3.862069"
"Aug 2023","Argyll & Bute","3.647059","3.823529","3.941176","3.882353","3.764706"
"Aug 2023","City of Edinburgh","4.263158","4.184211","4.315789","4.250000","4.368421"
"Aug 2023","Clackmannanshire","4.500000","4.500000","4.500000","4.800000","4.600000"
"Aug 2023","Dumfries & Galloway","3.700000","3.733333","3.766667","3.866667","3.766667"
"Aug 2023","Dundee City","3.785714","3.892857","4.142857","4.178571","3.821429"
"Aug 2023","East Ayrshire","4.260870","4.130435","4.043478","4.347826","4.217391"
"Aug 2023","East Dunbartonshire","4.176471","4.294118","4.312500","4.294118","4.176471"
"Aug 2023","East Lothian","3.894737","3.947368","4.000000","3.947368","4.000000"
"Aug 2023","East Renfrewshire","3.916667","4.083333","4.333333","4.000000","3.750000"
"Aug 2023","Falkirk","4.366667","4.344828","4.206897","4.413793","4.333333"
"Aug 2023","Fife","3.873239","3.901408","4.070423","3.943662","4.000000"
"Aug 2023","Glasgow City","4.043478","4.065217","4.184783","4.173913","3.967391"
"Aug 2023","Highland","4.241935","4.300000","4.316667","4.266667","4.112903"
"Aug 2023","Inverclyde","3.952381","4.380952","4.285714","4.571429","3.952381"
"Aug 2023","Midlothian","3.750000","3.583333","3.750000","3.750000","3.666667"
"Aug 2023","Moray","4.071429","4.071429","3.928571","4.071429","4.000000"
"Aug 2023","Na h-Eileanan Siar","4.125000","4.125000","4.375000","4.250000","3.875000"
"Aug 2023","North Ayrshire","3.956522","4.043478","4.086957","3.956522","4.000000"
"Aug 2023","North Lanarkshire","3.700000","3.733333","3.866667","3.766667","3.700000"
"Aug 2023","Orkney Islands","4.000000","4.400000","4.000000","4.000000","3.800000"
"Aug 2023","Perth & Kinross","4.000000","3.904762","3.928571","3.976190","3.833333"
"Aug 2023","Renfrewshire","3.857143","4.107143","4.142857","4.214286","4.107143"
"Aug 2023","Scottish Borders","3.520000","3.760000","3.640000","3.480000","3.480000"
"Aug 2023","Shetland Islands","3.800000","4.700000","4.300000","4.100000","3.900000"
"Aug 2023","South Ayrshire","4.125000","4.062500","4.125000","4.125000","4.062500"
"Aug 2023","South Lanarkshire","3.892857","3.964286","4.089286","3.982143","3.928571"
"Aug 2023","Stirling","4.450000","4.100000","4.600000","4.300000","4.200000"
"Aug 2023","West Dunbartonshire","3.727273","4.000000","4.181818","4.090909","3.727273"
"Aug 2023","West Lothian","4.437500","4.233333","4.366667","4.433333","4.312500"
"Sep 2023","Aberdeen City","3.843137","4.000000","3.921569","4.098039","3.843137"
"Sep 2023","Aberdeenshire","4.098361","4.180328","4.131148","4.245902","4.163934"
"Sep 2023","Angus","3.758621","4.000000","3.931034","4.103448","3.896552"
"Sep 2023","Argyll & Bute","3.647059","3.823529","3.941176","3.882353","3.764706"
"Sep 2023","City of Edinburgh","4.315789","4.223684","4.368421","4.302632","4.394737"
"Sep 2023","Clackmannanshire","4.444444","4.444444","4.555556","4.777778","4.555556"
"Sep 2023","Dumfries & Galloway","3.700000","3.733333","3.766667","3.866667","3.766667"
"Sep 2023","Dundee City","3.714286","3.892857","4.142857","4.178571","3.785714"
"Sep 2023","East Ayrshire","4.260870","4.130435","4.043478","4.347826","4.217391"
"Sep 2023","East Dunbartonshire","4.176471","4.352941","4.312500","4.294118","4.235294"
"Sep 2023","East Lothian","3.894737","3.947368","4.000000","4.000000","4.000000"
"Sep 2023","East Renfrewshire","4.083333","4.166667","4.416667","4.083333","3.916667"
"Sep 2023","Falkirk","4.366667","4.344828","4.241379","4.413793","4.366667"
"Sep 2023","Fife","3.819444","3.888889","4.069444","3.930556","3.944444"
"Sep 2023","Glasgow City","4.043478","4.076087","4.184783","4.184783","3.978261"
"Sep 2023","Highland","4.225806","4.283333","4.300000","4.250000","4.096774"
"Sep 2023","Inverclyde","3.952381","4.380952","4.285714","4.571429","3.952381"
"Sep 2023","Midlothian","3.666667","3.500000","3.750000","3.583333","3.583333"
"Sep 2023","Moray","4.071429","4.071429","3.928571","4.071429","4.000000"
"Sep 2023","Na h-Eileanan Siar","4.125000","4.125000","4.375000","4.250000","3.875000"
"Sep 2023","North Ayrshire","3.913043","4.000000","4.043478","3.913043","3.956522"
"Sep 2023","North Lanarkshire","3.758621","3.724138","3.862069","3.758621","3.724138"
"Sep 2023","Orkney Islands","4.000000","4.400000","4.000000","4.000000","3.800000"
"Sep 2023","Perth & Kinross","3.952381","3.904762","3.904762","4.000000","3.761905"
"Sep 2023","Renfrewshire","3.892857","4.107143","4.142857","4.214286","4.142857"
"Sep 2023","Scottish Borders","3.560000","3.800000","3.720000","3.520000","3.560000"
"Sep 2023","Shetland Islands","3.900000","4.700000","4.200000","4.000000","4.000000"
"Sep 2023","South Ayrshire","4.156250","4.125000","4.187500","4.156250","4.093750"
"Sep 2023","South Lanarkshire","3.910714","3.946429","4.107143","4.000000","3.928571"
"Sep 2023","Stirling","4.476190","4.142857","4.571429","4.333333","4.190476"
"Sep 2023","West Dunbartonshire","3.727273","4.000000","4.181818","4.090909","3.727273"
"Sep 2023","West Lothian","4.437500","4.233333","4.366667","4.433333","4.281250"
"Oct 2023","Aberdeen City","3.803922","3.980392","3.921569","4.058824","3.823529"
"Oct 2023","Aberdeenshire","4.147541","4.180328","4.147541","4.295082","4.196721"
"Oct 2023","Angus","3.793103","4.000000","3.931034","4.103448","3.931034"
"Oct 2023","Argyll & Bute","3.764706","3.882353","4.000000","3.941176","3.823529"
"Oct 2023","City of Edinburgh","4.355263","4.223684","4.381579","4.302632","4.421053"
"Oct 2023","Clackmannanshire","4.444444","4.444444","4.555556","4.777778","4.555556"
"Oct 2023","Dumfries & Galloway","3.666667","3.700000","3.733333","3.866667","3.766667"
"Oct 2023","Dundee City","3.785714","3.892857","4.142857","4.214286","3.857143"
"Oct 2023","East Ayrshire","4.260870","4.173913","4.043478","4.347826","4.260870"
"Oct 2023","East Dunbartonshire","4.117647","4.352941","4.312500","4.294118","4.176471"
"Oct 2023","East Lothian","3.947368","3.947368","4.000000","4.000000","4.052632"
"Oct 2023","East Renfrewshire","4.083333","4.166667","4.416667","4.083333","3.916667"
"Oct 2023","Falkirk","4.433333","4.413793","4.241379","4.344828","4.433333"
"Oct 2023","Fife","3.808219","3.888889","4.055556","3.902778","3.931507"
"Oct 2023","Glasgow City","4.043478","4.076087","4.173913","4.184783","3.978261"
"Oct 2023","Highland","4.229508","4.203390","4.237288","4.203390","4.049180"
"Oct 2023","Inverclyde","3.952381","4.380952","4.285714","4.571429","3.952381"
"Oct 2023","Midlothian","3.666667","3.583333","3.833333","3.500000","3.750000"
"Oct 2023","Moray","4.000000","4.000000","3.928571","4.071429","4.000000"
"Oct 2023","Na h-Eileanan Siar","4.125000","4.125000","4.375000","4.250000","3.875000"
"Oct 2023","North Ayrshire","3.956522","4.000000","4.043478","3.956522","4.000000"
"Oct 2023","North Lanarkshire","3.821429","3.714286","3.892857","3.750000","3.750000"
"Oct 2023","Orkney Islands","4.000000","4.400000","4.000000","4.000000","3.800000"
"Oct 2023","Perth & Kinross","3.928571","3.904762","3.904762","3.976190","3.738095"
"Oct 2023","Renfrewshire","3.892857","4.107143","4.142857","4.214286","4.142857"
"Oct 2023","Scottish Borders","3.600000","3.800000","3.800000","3.560000","3.560000"
"Oct 2023","Shetland Islands","3.900000","4.700000","4.200000","4.000000","4.000000"
"Oct 2023","South Ayrshire","4.187500","4.125000","4.187500","4.156250","4.125000"
"Oct 2023","South Lanarkshire","3.910714","3.946429","4.107143","4.000000","3.928571"
"Oct 2023","Stirling","4.571429","4.095238","4.476190","4.380952","4.380952"
"Oct 2023","West Dunbartonshire","4.000000","4.200000","4.272727","4.181818","3.818182"
"Oct 2023","West Lothian","4.468750","4.266667","4.366667","4.500000","4.343750"
"Nov 2023","Aberdeen City","3.803922","3.980392","3.941176","4.039216","3.843137"
"Nov 2023","Aberdeenshire","4.114754","4.196721","4.147541","4.311475","4.163934"
"Nov 2023","Angus","3.758621","3.965517","3.931034","4.068966","3.896552"
"Nov 2023","Argyll & Bute","3.764706","3.882353","4.000000","3.941176","3.823529"
"Nov 2023","City of Edinburgh","4.346667","4.226667","4.400000","4.240000","4.400000"
"Nov 2023","Clackmannanshire","4.444444","4.444444","4.555556","4.777778","4.555556"
"Nov 2023","Dumfries & Galloway","3.666667","3.733333","3.733333","3.866667","3.766667"
"Nov 2023","Dundee City","3.821429","3.928571","4.107143","4.178571","3.857143"
"Nov 2023","East Ayrshire","4.260870","4.260870","4.043478","4.391304","4.260870"
"Nov 2023","East Dunbartonshire","4.176471","4.352941","4.312500","4.352941","4.176471"
"Nov 2023","East Lothian","3.789474","3.789474","3.842105","3.842105","3.894737"
"Nov 2023","East Renfrewshire","4.083333","4.166667","4.416667","4.083333","3.916667"
"Nov 2023","Falkirk","4.366667","4.413793","4.241379","4.310345","4.366667"
"Nov 2023","Fife","3.783784","3.876712","4.109589","3.917808","3.918919"
"Nov 2023","Glasgow City","4.076087","4.097826","4.195652","4.217391","4.000000"
"Nov 2023","Highland","4.295082","4.271186","4.254237","4.254237","4.081967"
"Nov 2023","Inverclyde","3.952381","4.380952","4.285714","4.571429","3.952381"
"Nov 2023","Midlothian","3.583333","3.583333","3.833333","3.500000","3.666667"
"Nov 2023","Moray","4.000000","4.000000","3.928571","4.071429","4.000000"
"Nov 2023","Na h-Eileanan Siar","4.125000","4.125000","4.375000","4.250000","3.875000"
"Nov 2023","North Ayrshire","4.043478","4.086957","4.086957","3.956522","4.086957"
"Nov 2023","North Lanarkshire","3.857143","3.750000","3.892857","3.821429","3.750000"
"Nov 2023","Orkney Islands","4.000000","4.400000","4.000000","4.000000","3.800000"
"Nov 2023","Perth & Kinross","3.904762","3.880952","3.904762","3.976190","3.714286"
"Nov 2023","Renfrewshire","3.892857","4.107143","4.142857","4.214286","4.142857"
"Nov 2023","Scottish Borders","3.600000","3.800000","3.800000","3.560000","3.560000"
"Nov 2023","Shetland Islands","3.900000","4.700000","4.200000","4.000000","4.000000"
"Nov 2023","South Ayrshire","4.156250","4.093750","4.218750","4.156250","4.093750"
"Nov 2023","South Lanarkshire","3.928571","3.946429","4.107143","4.017857","3.946429"
"Nov 2023","Stirling","4.571429","4.142857","4.476190","4.380952","4.380952"
"Nov 2023","West Dunbartonshire","3.818182","4.200000","4.272727","4.181818","3.818182"
"Nov 2023","West Lothian","4.468750","4.266667","4.400000","4.533333","4.312500"
"Dec 2023","Aberdeen City","3.840000","3.980000","3.860000","4.020000","3.880000"
"Dec 2023","Aberdeenshire","4.116667","4.216667","4.150000","4.316667","4.216667"
"Dec 2023","Angus","3.800000","4.000000","4.040000","4.160000","3.920000"
"Dec 2023","Argyll & Bute","3.764706","3.882353","4.000000","3.941176","3.823529"
"Dec 2023","City of Edinburgh","4.355263","4.223684","4.407895","4.236842","4.394737"
"Dec 2023","Clackmannanshire","4.555556","4.444444","4.555556","4.777778","4.555556"
"Dec 2023","Dumfries & Galloway","3.666667","3.733333","3.733333","3.866667","3.766667"
"Dec 2023","Dundee City","3.884615","4.000000","4.115385","4.153846","3.961538"
"Dec 2023","East Ayrshire","4.173913","4.217391","4.043478","4.347826","4.217391"
"Dec 2023","East Dunbartonshire","4.222222","4.444444","4.411765","4.388889","4.166667"
"Dec 2023","East Lothian","3.789474","3.789474","3.842105","3.842105","3.894737"
"Dec 2023","East Renfrewshire","4.083333","4.166667","4.416667","4.083333","3.916667"
"Dec 2023","Falkirk","4.366667","4.413793","4.241379","4.310345","4.400000"
"Dec 2023","Fife","3.810811","3.890411","4.109589","3.945205","3.945946"
"Dec 2023","Glasgow City","4.076087","4.086957","4.184783","4.206522","3.989130"
"Dec 2023","Highland","4.274194","4.266667","4.233333","4.233333","4.080645"
"Dec 2023","Inverclyde","3.952381","4.380952","4.285714","4.571429","3.952381"
"Dec 2023","Midlothian","3.583333","3.583333","3.833333","3.500000","3.666667"
"Dec 2023","Moray","4.000000","4.000000","3.928571","4.071429","4.000000"
"Dec 2023","Na h-Eileanan Siar","4.250000","4.250000","4.500000","4.250000","4.000000"
"Dec 2023","North Ayrshire","4.086957","4.130435","4.130435","4.000000","4.130435"
"Dec 2023","North Lanarkshire","3.785714","3.678571","3.857143","3.750000","3.607143"
"Dec 2023","Orkney Islands","4.000000","4.400000","4.200000","4.200000","4.000000"
"Dec 2023","Perth & Kinross","3.928571","3.928571","3.904762","4.000000","3.785714"
"Dec 2023","Renfrewshire","3.892857","4.107143","4.142857","4.214286","4.142857"
"Dec 2023","Scottish Borders","3.600000","3.800000","3.800000","3.560000","3.600000"
"Dec 2023","Shetland Islands","3.900000","4.700000","4.200000","4.000000","4.000000"
"Dec 2023","South Ayrshire","4.125000","4.093750","4.218750","4.125000","4.125000"
"Dec 2023","South Lanarkshire","3.981818","3.981818","4.145455","4.090909","4.018182"
"Dec 2023","Stirling","4.571429","4.142857","4.476190","4.380952","4.380952"
"Dec 2023","West Dunbartonshire","3.636364","4.000000","4.090909","4.000000","3.636364"
"Dec 2023","West Lothian","4.468750","4.266667","4.400000","4.533333","4.312500"
"Jan 2024","Aberdeen City","3.840000","4.000000","3.860000","4.020000","3.880000"
"Jan 2024","Aberdeenshire","4.101695","4.237288","4.135593","4.338983","4.203390"
"Jan 2024","Angus","3.800000","4.000000","4.040000","4.160000","3.920000"
"Jan 2024","Argyll & Bute","3.666667","3.888889","3.888889","3.833333","3.777778"
"Jan 2024","City of Edinburgh","4.368421","4.210526","4.421053","4.236842","4.407895"
"Jan 2024","Clackmannanshire","4.555556","4.444444","4.555556","4.777778","4.555556"
"Jan 2024","Dumfries & Galloway","3.677419","3.774194","3.645161","3.806452","3.709677"
"Jan 2024","Dundee City","3.961538","4.076923","4.192308","4.230769","4.000000"
"Jan 2024","East Ayrshire","4.217391","4.217391","4.043478","4.347826","4.217391"
"Jan 2024","East Dunbartonshire","4.222222","4.444444","4.411765","4.388889","4.166667"
"Jan 2024","East Lothian","3.789474","3.736842","3.842105","3.842105","3.842105"
"Jan 2024","East Renfrewshire","4.083333","4.166667","4.416667","4.083333","3.916667"
"Jan 2024","Falkirk","4.433333","4.366667","4.241379","4.310345","4.433333"
"Jan 2024","Fife","3.770270","3.849315","4.027397","3.904110","3.918919"
"Jan 2024","Glasgow City","4.076087","4.097826","4.173913","4.217391","3.989130"
